,activation,solver,learning_rate,learning_rate_init,alpha,hidden_layer_sizes,fit_time,test_balanced_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
39,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 21)",0.6252978324890137,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
40,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 7)",0.4187334060668945,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
41,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 14)",0.6059923648834229,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
42,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 14)",0.5439084053039551,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
43,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 21)",0.6196156024932862,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
44,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 7)",0.4239165782928467,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
45,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 21)",0.7206521987915039,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
46,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 7)",0.5280161380767823,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
47,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 14)",0.7433103561401367,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
48,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 14, 21)",0.9849516391754151,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
49,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 21, 14)",0.735703992843628,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
50,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 7, 21)",0.6716207981109619,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
51,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 21, 7)",0.5587067127227783,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
52,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 7, 14)",0.6368378162384033,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
53,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 14, 7)",0.45502185821533203,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
54,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 14, 21)",0.6730475902557373,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
55,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 21, 14)",0.586664342880249,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
56,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 7, 21)",0.6328710079193115,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
57,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 21, 7)",0.5066397190093994,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
58,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 7, 14)",0.6419401645660401,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
59,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 14, 7)",0.5361604690551758,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
60,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 14, 21)",0.8110426902770996,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
61,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(7, 21, 14)",0.7645950794219971,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
62,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 7, 21)",0.7398962020874024,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
63,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(14, 21, 7)",0.4949537754058838,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
64,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 7, 14)",0.5665174961090088,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
65,logistic,lbfgs,constant,1.0023052380778996,316.28238133306945,"(21, 14, 7)",0.45377473831176757,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
66,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7,)",0.8864694118499756,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
67,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14,)",0.8719752311706543,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
68,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21,)",1.0441425800323487,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
69,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 14)",1.0045632362365722,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
70,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 21)",1.2198955059051513,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
71,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 7)",1.0067187309265138,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
72,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 21)",1.4351229667663574,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
73,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 7)",1.0822917461395263,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
74,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 14)",1.340636396408081,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
75,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 14)",0.7975404262542725,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
76,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 21)",0.8876268863677979,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
77,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 7)",0.9400412559509277,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
78,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 21)",1.2167166709899901,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
79,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 7)",0.9349074363708496,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
80,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 14)",1.0813211917877197,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
81,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 14, 21)",1.287817621231079,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
82,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 21, 14)",1.3842267513275146,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
83,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 7, 21)",1.1867772579193114,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
84,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 21, 7)",1.0745644569396973,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
85,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 7, 14)",0.9750595092773438,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
86,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 14, 7)",1.1229931354522704,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
87,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 14, 21)",0.994352388381958,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
88,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 21, 14)",0.9885372638702392,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
89,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 7, 21)",1.2467955589294433,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
90,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 21, 7)",1.0097160339355469,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
91,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 7, 14)",0.9547759532928467,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
92,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 14, 7)",1.0227688789367675,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
93,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 14, 21)",1.2435758113861084,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
94,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(7, 21, 14)",1.182429885864258,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
95,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 7, 21)",1.1064449310302735,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
96,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(14, 21, 7)",1.1892985343933105,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
97,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 7, 14)",1.1277510166168212,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
98,logistic,lbfgs,constant,1.0023052380778996,100011.51358822764,"(21, 14, 7)",1.2084936618804931,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
99,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7,)",0.6512355327606201,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
100,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14,)",0.7674255847930909,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
101,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21,)",0.9764481544494629,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
102,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 14)",1.0220183849334716,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
103,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 21)",1.1823740482330323,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
104,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 7)",1.0211521625518798,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
105,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 21)",1.3767853736877442,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
106,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 7)",1.1383979320526123,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
107,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 14)",1.3772144794464112,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
108,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 14)",0.9540958404541016,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
109,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 21)",1.2617431640625,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
110,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 7)",1.0758726119995117,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
111,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 21)",1.3666393756866455,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
112,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 7)",1.239772367477417,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
113,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 14)",1.3745486736297607,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
114,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 14, 21)",1.650845718383789,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
115,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 21, 14)",1.5164289951324463,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
116,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 7, 21)",1.5436602115631104,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
117,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 21, 7)",1.6641000747680663,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
118,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 7, 14)",1.562853717803955,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
119,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 14, 7)",1.591932725906372,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
120,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 14, 21)",1.5946442127227782,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
121,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 21, 14)",1.5535204887390137,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
122,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 7, 21)",1.5710883617401123,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
123,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 21, 7)",1.5687251567840577,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
124,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 7, 14)",1.5211397171020509,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
125,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 14, 7)",1.6467309474945069,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
126,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 14, 21)",1.5297953605651855,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
127,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(7, 21, 14)",1.4877377033233643,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
128,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 7, 21)",1.5815562725067138,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
129,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(14, 21, 7)",1.488419771194458,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
130,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 7, 14)",1.6266408920288087,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
131,logistic,lbfgs,constant,1.0023052380778996,31624597.00742883,"(21, 14, 7)",1.6167625427246093,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
132,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7,)",0.2919950008392334,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
133,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14,)",0.336713171005249,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
134,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21,)",0.48372883796691896,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
135,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 14)",0.47822089195251466,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
136,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 21)",0.627433443069458,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
137,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 7)",0.3975486755371094,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
138,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 21)",0.6303770065307617,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
139,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 7)",0.5083754062652588,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
140,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 14)",0.7055037021636963,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
141,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 14)",0.4646022319793701,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
142,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 21)",0.5488059997558594,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
143,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 7)",0.40600976943969724,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
144,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 21)",0.5974986553192139,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
145,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 7)",0.5281059741973877,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
146,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 14)",0.5783699989318848,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
147,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 14, 21)",0.9237370014190673,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
148,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 21, 14)",0.7228306770324707,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
149,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 7, 21)",0.6662936687469483,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
150,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 21, 7)",0.6235772609710694,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
151,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 7, 14)",0.6324785232543946,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
152,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 14, 7)",0.7720277786254883,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
153,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 14, 21)",0.7232254981994629,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
154,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(7, 21, 14)",0.6741524696350097,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
155,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 7, 21)",0.6894843578338623,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
156,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(14, 21, 7)",0.8282466411590577,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
157,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 7, 14)",0.6611531257629395,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
158,logistic,lbfgs,constant,1.0023052380778996,10000000000.0,"(21, 14, 7)",0.7496513843536377,0.14285714285714285,0.2650976281026403,0.1903838442896125,0.4363299404509636
