,activation,solver,learning_rate,learning_rate_init,alpha,hidden_layer_sizes,fit_time,test_balanced_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
72,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 2)",0.009698247909545899,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
73,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 20)",0.020855426788330078,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
74,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 26)",0.017973995208740233,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
75,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 2)",0.012184429168701171,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
76,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 8)",0.014923429489135743,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
77,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 26)",0.021367454528808595,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
78,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 2)",0.013182258605957032,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
79,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 8)",0.015673160552978516,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
80,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 20)",0.020416450500488282,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
81,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 8)",0.011997365951538086,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
82,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 14)",0.014373874664306641,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
83,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 26)",0.015087556838989259,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
84,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 2)",0.011925792694091797,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
85,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 14)",0.018383121490478514,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
86,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 26)",0.02107396125793457,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
87,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 2)",0.012429237365722656,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
88,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 8)",0.014736700057983398,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
89,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 26)",0.023024988174438477,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
90,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 2)",0.013248062133789063,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
91,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 8)",0.017908763885498048,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
92,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 14)",0.021430444717407227,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
93,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 8)",0.012991762161254883,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
94,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 14)",0.01591968536376953,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
95,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 20)",0.017483282089233398,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
96,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 2)",0.012553739547729491,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
97,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 14)",0.017473936080932617,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
98,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 20)",0.021424293518066406,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
99,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 2)",0.01576833724975586,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
100,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 8)",0.026745176315307616,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
101,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 20)",0.027483654022216798,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
